appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance5,Washing Machine,2014-08,2.6794000000000002,2.5898,2.7656,9.2182,9.2182,9.2182
Appliance5,Washing Machine,2014-09,3.0705999999999998,3.0906000000000002,3.3269,11.0893,11.0893,11.0893
Appliance5,Washing Machine,2014-10,3.6849,3.6041,3.9816,13.2726,13.2726,13.2726
Appliance5,Washing Machine,2014-11,2.279,2.2772,2.3701,7.900600000000001,7.900600000000001,7.900600000000001
Appliance5,Washing Machine,2014-12,4.244,4.068,4.6982,15.6603,15.6603,15.6603
Appliance5,Washing Machine,2015-01,6.2712,6.3418,6.5815,21.9386,21.9386,21.9386
Appliance5,Washing Machine,2015-02,4.645,4.7879,4.7976,15.9924,15.9924,15.9924
Appliance5,Washing Machine,2015-03,5.1343,4.8199,5.223,17.41,17.41,17.41
Appliance5,Washing Machine,2015-04,1.4062000000000001,1.4598,1.5407,5.1372,5.1372,5.1372
Appliance5,Washing Machine,2015-05,0.8764000000000001,0.7872,0.9796,3.2657,3.2657,3.2657
Appliance5,Washing Machine,2015-06,0.40650000000000003,0.4129,0.5382,1.7944,1.7944,1.7944
Appliance5,Washing Machine,2015-07,0.5121,0.4759,0.5121,1.7067999999999999,1.7067999999999999,1.7067999999999999
Appliance6,Dishwasher,2014-01,3.5584,2.8223,3.5728,11.9105,11.9105,11.9105
Appliance6,Dishwasher,2014-02,1.2972000000000001,0.807,1.2972000000000001,4.3242,4.3242,4.3242
Appliance6,Dishwasher,2014-03,6.6024,5.2103,6.6026,22.0086,22.0086,22.0086
Appliance6,Dishwasher,2014-04,6.0774,5.4663,6.0775,20.2595,20.2595,20.2595
Appliance6,Dishwasher,2014-05,6.3023,5.6619,6.4219,21.4056,21.4056,21.4056
Appliance6,Dishwasher,2014-06,4.6923,4.2022,5.0319,16.774,16.774,16.774
Appliance6,Dishwasher,2014-07,1.7963,1.6945999999999999,1.9052,6.3505,6.3505,6.3505
Appliance6,Dishwasher,2014-08,3.5874,3.2815,3.7857,12.6179,12.6179,12.6179
Appliance6,Dishwasher,2014-09,5.5632,4.8604,5.7004,19.0018,19.0018,19.0018
Appliance6,Dishwasher,2014-10,5.3803,5.2631,5.819,19.3974,19.3974,19.3974
Appliance6,Dishwasher,2014-11,3.0196,2.5784,3.0196,10.0653,10.0653,10.0653
Appliance6,Dishwasher,2014-12,6.8672,5.7042,6.8672,22.8902,22.8902,22.8902
Appliance6,Dishwasher,2015-01,6.7261,5.6961,6.9986,23.3299,23.3299,23.3299
Appliance6,Dishwasher,2015-02,6.7682,5.6956999999999995,6.7683,22.5607,22.5607,22.5607
Appliance6,Dishwasher,2015-03,6.9268,5.7866,7.232,24.1057,24.1057,24.1057
Appliance6,Dishwasher,2015-04,2.7415000000000003,2.5814,2.9395000000000002,9.798,9.798,9.798
Appliance6,Dishwasher,2015-05,2.3376,2.1826,2.4358,8.1192,8.1192,8.1192
Appliance6,Dishwasher,2015-06,1.8403,1.7452,1.9437,6.4795,6.4795,6.4795
Appliance6,Dishwasher,2015-07,0.5138,0.471,0.8563,2.8541,2.8541,2.8541
Appliance7,Computer Site,2014-01,37.028,34.2259,42.9747,143.2491,143.2491,143.2491
Appliance7,Computer Site,2014-08,10.2689,9.5387,11.8604,39.5347,39.5347,39.5347
Appliance7,Computer Site,2014-11,0.3316,0.2764,0.3385,1.1285,1.1285,1.1285
Appliance7,Computer Site,2014-12,0.7922,0.7365,0.8613999999999999,2.8718,2.8718,2.8718
Appliance7,Computer Site,2015-01,0.7418,0.6561,0.7634,2.544,2.544,2.544
Appliance7,Computer Site,2015-02,0.6343,0.6168,0.7166,2.3895,2.3895,2.3895
Appliance7,Computer Site,2015-03,0.8297,0.7434000000000001,0.8572,2.8573,2.8573,2.8573
Appliance7,Computer Site,2015-04,0.9434,0.8714,1.0352,3.4511,3.4511,3.4511
Appliance7,Computer Site,2015-05,0.5913999999999999,0.5464,0.6192,2.0643,2.0643,2.0643
Appliance7,Computer Site,2015-06,0.5629,0.5167,0.596,1.9868,1.9868,1.9868
Appliance7,Computer Site,2015-07,0.25630000000000003,0.23429999999999998,0.272,0.9067000000000001,0.9067000000000001,0.9067000000000001
Appliance8,Television Site,2014-01,6.7502,5.5559,6.8924,22.9751,22.9751,22.9751
Appliance8,Television Site,2014-02,1.6099,1.2876,1.6199999999999999,5.4008,5.4008,5.4008
Appliance8,Television Site,2014-03,11.7596,9.8038,11.9491,39.8311,39.8311,39.8311
Appliance8,Television Site,2014-04,11.0192,8.8382,11.2973,37.6591,37.6591,37.6591
Appliance8,Television Site,2014-05,11.7604,9.8158,11.9138,39.7121,39.7121,39.7121
Appliance8,Television Site,2014-06,10.2511,8.2993,10.4336,34.7794,34.7794,34.7794
Appliance8,Television Site,2014-07,3.2969,2.5368,3.3226,11.0748,11.0748,11.0748
Appliance8,Television Site,2014-08,7.8174,6.5708,8.153,27.1784,27.1784,27.1784
Appliance8,Television Site,2014-09,10.3631,7.8256,10.9581,36.5269,36.5269,36.5269
Appliance8,Television Site,2014-10,9.3169,7.551,9.8816,32.9384,32.9384,32.9384
Appliance8,Television Site,2014-11,5.7649,4.8785,6.2322,20.7737,20.7737,20.7737
Appliance8,Television Site,2014-12,42.5717,36.024100000000004,44.6505,148.83509999999998,148.83509999999998,148.83509999999998
Appliance8,Television Site,2015-04,17.219,15.219700000000001,18.363599999999998,61.2123,61.2123,61.2123
Appliance9,Electric Heater(3),2014-01,7.1319,6.9967999999999995,8.8401,29.4683,29.4683,29.4683
Appliance9,Electric Heater(3),2014-02,2.1143,1.9178,2.3785000000000003,7.928100000000001,7.928100000000001,7.928100000000001
Appliance9,Electric Heater(3),2014-03,12.245800000000001,12.1896,16.3277,54.4248,54.4248,54.4248
Appliance9,Electric Heater(3),2014-04,6.5618,6.1568,8.0182,26.7281,26.7281,26.7281
Appliance9,Electric Heater(3),2014-05,4.8515,4.3811,5.9452,19.817999999999998,19.817999999999998,19.817999999999998
Appliance9,Electric Heater(3),2014-06,0.4852,0.5526,0.7777,2.5919,2.5919,2.5919
Appliance9,Electric Heater(3),2014-07,0.1104,0.1207,0.17759999999999998,0.5921000000000001,0.5921000000000001,0.5921000000000001
Appliance9,Electric Heater(3),2014-08,0.1414,0.1489,0.17500000000000002,0.5831,0.5831,0.5831
Appliance9,Electric Heater(3),2014-09,2.1574,2.3396,3.17,10.5663,10.5663,10.5663
Appliance9,Electric Heater(3),2014-10,6.4304,6.8488,8.8694,29.5645,29.5645,29.5645
Appliance9,Electric Heater(3),2014-11,3.2891,3.3234000000000004,4.0148,13.383000000000001,13.383000000000001,13.383000000000001
Appliance9,Electric Heater(3),2014-12,7.7717,7.1906,10.1096,33.6991,33.6991,33.6991
Appliance9,Electric Heater(3),2015-01,5.5079,5.7305,8.181,27.2697,27.2697,27.2697
Appliance9,Electric Heater(3),2015-02,6.9008,6.6657,9.1812,30.6034,30.6034,30.6034
Appliance9,Electric Heater(3),2015-03,2.2816,2.1957999999999998,2.9057,9.686300000000001,9.686300000000001,9.686300000000001
