appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance3,Tumble Dryer,2014-05,2.6598,2.5276,2.6645,8.8822,8.8822,8.8822
Appliance3,Tumble Dryer,2014-06,4.9652,4.4193,4.9652,16.5521,16.5521,16.5521
Appliance3,Tumble Dryer,2014-07,3.5604,3.2494,3.5604,11.868599999999999,11.868599999999999,11.868599999999999
Appliance3,Tumble Dryer,2014-08,3.7573,3.7088,3.7573,12.5239,12.5239,12.5239
Appliance3,Tumble Dryer,2014-09,4.6789,4.0466,4.6789,15.5961,15.5961,15.5961
Appliance3,Tumble Dryer,2014-10,3.9446,3.4802,3.9446,13.1492,13.1492,13.1492
Appliance3,Tumble Dryer,2014-11,3.9741999999999997,3.8581,3.9741999999999997,13.2476,13.2476,13.2476
Appliance3,Tumble Dryer,2014-12,4.6812000000000005,4.2797,4.6813,15.6049,15.6049,15.6049
Appliance3,Tumble Dryer,2015-01,6.5441,5.5984,6.5447,21.8165,21.8165,21.8165
Appliance3,Tumble Dryer,2015-02,3.6701,3.3594,3.6702,12.2343,12.2343,12.2343
Appliance3,Tumble Dryer,2015-03,2.0784000000000002,1.8793,2.0784000000000002,6.9277999999999995,6.9277999999999995,6.9277999999999995
Appliance3,Tumble Dryer,2015-04,3.2652,3.0326,3.2652,10.8848,10.8848,10.8848
Appliance3,Tumble Dryer,2015-05,2.957,2.957,2.957,9.857199999999999,9.857199999999999,9.857199999999999
Appliance3,Tumble Dryer,2015-06,2.7516,2.5755,2.7516,9.1722,9.1722,9.1722
Appliance4,Washing Machine,2014-03,0.6864,0.7231,0.7231,2.4104,2.4104,2.4104
Appliance4,Washing Machine,2014-04,1.3846,1.4481,1.5191,5.0639,5.0639,5.0639
Appliance4,Washing Machine,2014-05,0.8838,0.9963,1.0056,3.3519,3.3519,3.3519
Appliance4,Washing Machine,2014-06,1.7947,1.921,1.9903,6.635,6.635,6.635
Appliance4,Washing Machine,2014-07,1.0211999999999999,1.0297,1.1204,3.7341,3.7341,3.7341
Appliance4,Washing Machine,2014-08,1.1275,1.1518,1.1733,3.9103,3.9103,3.9103
Appliance4,Washing Machine,2014-09,1.9653,1.826,2.0509,6.8357,6.8357,6.8357
Appliance4,Washing Machine,2014-10,1.4683,1.4478,1.4683,4.8944,4.8944,4.8944
Appliance4,Washing Machine,2014-11,1.4398,1.3743,1.4398,4.7985,4.7985,4.7985
Appliance4,Washing Machine,2014-12,2.054,1.9446,2.054,6.8467,6.8467,6.8467
Appliance4,Washing Machine,2015-01,2.8335,2.48,2.8335,9.4452,9.4452,9.4452
Appliance4,Washing Machine,2015-02,1.5583,1.5006,1.5583,5.1943,5.1943,5.1943
Appliance4,Washing Machine,2015-03,0.7777000000000001,0.6295999999999999,0.7777000000000001,2.5921,2.5921,2.5921
Appliance4,Washing Machine,2015-04,1.5814000000000001,1.4888,1.6294,5.4315,5.4315,5.4315
Appliance4,Washing Machine,2015-05,0.8952,0.8478,0.8952,2.9843,2.9843,2.9843
Appliance4,Washing Machine,2015-06,1.6045,1.4156,1.6373,5.4573,5.4573,5.4573
Appliance5,Dishwasher,2014-03,0.9977999999999999,0.9476999999999999,1.0466,3.4896,3.4896,3.4896
Appliance5,Dishwasher,2014-04,2.2181,2.2973,2.5431,8.478,8.478,8.478
Appliance5,Dishwasher,2014-05,0.452,0.549,0.549,1.8303,1.8303,1.8303
Appliance5,Dishwasher,2014-06,2.7914,2.898,3.0598,10.2002,10.2002,10.2002
Appliance5,Dishwasher,2014-07,1.5238,1.8117,1.8526,6.1756,6.1756,6.1756
Appliance5,Dishwasher,2014-08,2.3372,2.5378,2.608,8.6944,8.6944,8.6944
Appliance5,Dishwasher,2014-09,2.6056,2.557,2.8323,9.4428,9.4428,9.4428
Appliance5,Dishwasher,2014-10,2.682,2.0524,2.682,8.9412,8.9412,8.9412
Appliance5,Dishwasher,2014-11,2.7961,2.4608,2.7963,9.322,9.322,9.322
Appliance5,Dishwasher,2014-12,3.0853,2.5691,3.1106,10.3701,10.3701,10.3701
Appliance5,Dishwasher,2015-01,3.9156,2.8882,3.9652,13.219,13.219,13.219
Appliance5,Dishwasher,2015-02,1.3197999999999999,0.8216,1.3197999999999999,4.3998,4.3998,4.3998
Appliance5,Dishwasher,2015-03,1.3071000000000002,0.9577,1.3071000000000002,4.3576,4.3576,4.3576
Appliance5,Dishwasher,2015-04,2.0745999999999998,1.3957,2.0745999999999998,6.9155999999999995,6.9155999999999995,6.9155999999999995
Appliance5,Dishwasher,2015-05,1.7633,1.333,1.7633,5.8786,5.8786,5.8786
Appliance5,Dishwasher,2015-06,1.2795,0.9292,1.2795,4.2646999999999995,4.2646999999999995,4.2646999999999995
Appliance6,Computer Site,2014-03,0.5131,0.3832,0.5131,1.7104,1.7104,1.7104
Appliance6,Computer Site,2014-04,1.7752,1.4431,1.7755,5.9187,5.9187,5.9187
Appliance6,Computer Site,2014-05,1.3624,1.1998,1.3624,4.5411,4.5411,4.5411
Appliance6,Computer Site,2014-06,1.3638,1.1548,1.3659,4.5527,4.5527,4.5527
Appliance6,Computer Site,2014-07,1.4459,1.1792,1.4459,4.8203000000000005,4.8203000000000005,4.8203000000000005
Appliance6,Computer Site,2014-08,2.0637,1.6633,2.0637,6.8781,6.8781,6.8781
Appliance6,Computer Site,2014-09,1.0349,0.8,1.0349,3.4498,3.4498,3.4498
Appliance6,Computer Site,2014-10,0.6899,0.473,0.6899,2.3004,2.3004,2.3004
Appliance6,Computer Site,2014-11,0.962,0.7266,0.962,3.2072000000000003,3.2072000000000003,3.2072000000000003
Appliance6,Computer Site,2014-12,0.8432999999999999,0.6959,0.8432999999999999,2.8109,2.8109,2.8109
Appliance6,Computer Site,2015-01,1.0542,0.791,1.0702,3.5663,3.5663,3.5663
Appliance6,Computer Site,2015-02,0.959,0.7187,0.959,3.1967,3.1967,3.1967
Appliance6,Computer Site,2015-03,1.0144,0.749,1.0144,3.3819,3.3819,3.3819
Appliance6,Computer Site,2015-04,2.5561,2.0444,2.5752,8.5845,8.5845,8.5845
Appliance6,Computer Site,2015-05,1.9773,1.5887,1.9931999999999999,6.6435,6.6435,6.6435
Appliance6,Computer Site,2015-06,1.1260000000000001,0.8916000000000001,1.1260000000000001,3.753,3.753,3.753
Appliance7,Television Site,2014-03,2.2221,1.8479,2.3406,7.8019,7.8019,7.8019
Appliance7,Television Site,2014-04,1.911,1.5918,2.0212,6.7372,6.7372,6.7372
Appliance7,Television Site,2014-05,15.7797,13.3546,16.5873,55.2909,55.2909,55.2909
Appliance7,Television Site,2014-10,17.1175,14.1817,18.2966,60.9887,60.9887,60.9887
Appliance7,Television Site,2015-03,1.148,0.8798,1.1968,3.9893,3.9893,3.9893
Appliance7,Television Site,2015-04,5.9869,4.8231,6.272499999999999,20.908299999999997,20.908299999999997,20.908299999999997
Appliance8,Microwave,2014-03,0.2634,0.3415,0.3583,1.2148,1.2148,1.2148
Appliance8,Microwave,2014-04,0.8404,1.0877,1.1059,3.7578,3.7578,3.7578
Appliance8,Microwave,2014-05,0.4883,0.5187,0.5981,2.0616,2.0616,2.0616
Appliance8,Microwave,2014-06,0.9248999999999999,1.1549,1.1984,4.0644,4.0644,4.0644
Appliance8,Microwave,2014-07,0.7261,0.9463,0.9693,3.3036,3.3036,3.3036
Appliance8,Microwave,2014-08,0.7998,1.0307,1.0694,3.6403,3.6403,3.6403
Appliance8,Microwave,2014-09,1.0872,1.3128,1.3845,4.6877,4.6877,4.6877
Appliance8,Microwave,2014-10,1.1576,1.3685,1.4079,4.7539,4.7539,4.7539
Appliance8,Microwave,2014-11,1.1503999999999999,1.3385,1.3816,4.6629,4.6629,4.6629
Appliance8,Microwave,2014-12,0.9093,1.0189,1.0761,3.6477,3.6477,3.6477
Appliance8,Microwave,2015-01,1.0902,1.2709,1.3179,4.4462,4.4462,4.4462
Appliance8,Microwave,2015-02,0.9956,1.092,1.1547,3.893,3.893,3.893
Appliance8,Microwave,2015-03,0.44839999999999997,0.5572,0.5789,1.9608,1.9608,1.9608
Appliance8,Microwave,2015-04,1.0036,1.1548,1.2054,4.0875,4.0875,4.0875
Appliance8,Microwave,2015-05,0.9071,1.0178,1.0675,3.6067,3.6067,3.6067
Appliance8,Microwave,2015-06,0.5851,0.6995,0.7342,2.4858,2.4858,2.4858
Appliance9,Kettle,2014-03,0.9207,0.8449,1.0348,3.449,3.449,3.449
Appliance9,Kettle,2014-04,2.1242,2.0349,2.4675,8.2262,8.2262,8.2262
Appliance9,Kettle,2014-05,0.9258,0.8659,1.1071,3.6912,3.6912,3.6912
Appliance9,Kettle,2014-06,2.2625,2.0487,2.5904,8.6353,8.6353,8.6353
Appliance9,Kettle,2014-07,1.8275,1.7092,2.1304,7.1028,7.1028,7.1028
Appliance9,Kettle,2014-08,2.0152,1.8853,2.3223,7.7404,7.7404,7.7404
Appliance9,Kettle,2014-09,2.4979,2.2677,2.8216,9.4073,9.4073,9.4073
Appliance9,Kettle,2014-10,2.4324,2.1512000000000002,2.7293,9.0982,9.0982,9.0982
Appliance9,Kettle,2014-11,3.219,2.9136,3.4791,11.5962,11.5962,11.5962
Appliance9,Kettle,2014-12,3.2991,2.7993,3.4989,11.663,11.663,11.663
Appliance9,Kettle,2015-01,3.6406,3.1166,3.9047,13.0197,13.0197,13.0197
Appliance9,Kettle,2015-02,1.7888,1.6529,2.0413,6.8044,6.8044,6.8044
Appliance9,Kettle,2015-03,1.5787,1.3887,1.7243,5.7475,5.7475,5.7475
Appliance9,Kettle,2015-04,2.2752,2.0134,2.5118,8.3726,8.3726,8.3726
Appliance9,Kettle,2015-05,1.7493,1.5603,1.9288,6.4293,6.4293,6.4293
Appliance9,Kettle,2015-06,1.3417,1.1893,1.5019,5.0067,5.0067,5.0067
