appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance2,Freezer,2014-12,0.1328,0.1384,0.1384,0.4615,0.4615,0.4615
Appliance2,Freezer,2015-01,0.4524,0.4088,0.4902,1.634,1.634,1.634
Appliance2,Freezer,2015-02,0.7289,0.6903,0.8559,2.8529,2.8529,2.8529
Appliance2,Freezer,2015-03,0.5521,0.6817,0.6817,2.2719,2.2719,2.2719
Appliance2,Freezer,2015-04,0.2552,0.2973,0.3216,1.072,1.072,1.072
Appliance2,Freezer,2015-05,0.034300000000000004,0.0466,0.0466,0.15510000000000002,0.15510000000000002,0.15510000000000002
Appliance2,Freezer,2015-06,0.0355,0.0358,0.0358,0.1193,0.1193,0.1193
Appliance3,Chest Freezer (In Garage),2013-11,1.7553,1.5951,2.0144,6.7142,6.7142,6.7142
Appliance3,Chest Freezer (In Garage),2013-12,6.0466999999999995,5.5774,7.0484,23.4907,23.4907,23.4907
Appliance3,Chest Freezer (In Garage),2014-01,4.7075000000000005,4.3319,5.4918,18.3051,18.3051,18.3051
Appliance3,Chest Freezer (In Garage),2014-02,0.903,0.8091,1.0103,3.3703,3.3703,3.3703
Appliance3,Chest Freezer (In Garage),2014-03,0.0865,0.0765,0.0865,0.2883,0.2883,0.2883
Appliance3,Chest Freezer (In Garage),2014-04,6.8152,6.2561,7.8848,26.2822,26.2822,26.2822
Appliance3,Chest Freezer (In Garage),2014-05,8.4532,7.7168,9.7544,32.5158,32.5158,32.5158
Appliance3,Chest Freezer (In Garage),2014-06,31.267100000000003,28.9255,36.5741,121.9137,121.9137,121.9137
Appliance3,Chest Freezer (In Garage),2014-08,9.259599999999999,8.5246,10.7361,35.786500000000004,35.786500000000004,35.786500000000004
Appliance3,Chest Freezer (In Garage),2014-09,9.2286,8.5092,10.7478,35.8263,35.8263,35.8263
Appliance3,Chest Freezer (In Garage),2014-10,10.0936,9.2632,11.7238,39.0764,39.0764,39.0764
Appliance3,Chest Freezer (In Garage),2014-11,7.7308,7.1013,8.9835,29.9461,29.9461,29.9461
Appliance3,Chest Freezer (In Garage),2014-12,7.2145,6.6529,8.4021,28.0055,28.0055,28.0055
Appliance3,Chest Freezer (In Garage),2015-01,6.7642999999999995,6.2478,7.9164,26.39,26.39,26.39
Appliance3,Chest Freezer (In Garage),2015-02,6.1809,5.6927,7.2165,24.0541,24.0541,24.0541
Appliance3,Chest Freezer (In Garage),2015-03,7.3199,6.739,8.5328,28.4424,28.4424,28.4424
Appliance3,Chest Freezer (In Garage),2015-04,8.0895,7.3922,9.2682,30.8936,30.8936,30.8936
Appliance3,Chest Freezer (In Garage),2015-05,6.1369,5.6179,7.0647,23.5487,23.5487,23.5487
Appliance3,Chest Freezer (In Garage),2015-06,2.1687,2.0111,2.5729,8.5767,8.5767,8.5767
Appliance4,Fridge-Freezer,2013-11,1.3221,1.209,1.5061,5.0216,5.0216,5.0216
Appliance4,Fridge-Freezer,2013-12,4.1415,3.7876,4.8013,16.0014,16.0014,16.0014
Appliance4,Fridge-Freezer,2014-01,3.1818,2.8831,3.6173,12.0553,12.0553,12.0553
Appliance4,Fridge-Freezer,2014-02,0.6522,0.5521,0.7189,2.3981,2.3981,2.3981
Appliance4,Fridge-Freezer,2014-03,0.0722,0.0641,0.0722,0.241,0.241,0.241
Appliance4,Fridge-Freezer,2014-04,4.2772,3.9717,4.9444,16.4828,16.4828,16.4828
Appliance4,Fridge-Freezer,2014-05,4.5614,4.2348,5.3252,17.754,17.754,17.754
Appliance4,Fridge-Freezer,2014-06,4.8903,4.5343,5.6706,18.9036,18.9036,18.9036
Appliance4,Fridge-Freezer,2014-07,5.5521,5.109,6.3971,21.3255,21.3255,21.3255
Appliance4,Fridge-Freezer,2014-08,5.3652,4.9513,6.2594,20.8688,20.8688,20.8688
Appliance4,Fridge-Freezer,2014-09,4.7035,4.409,5.4788,18.2646,18.2646,18.2646
Appliance4,Fridge-Freezer,2014-10,4.4477,4.0527,5.108,17.025,17.025,17.025
Appliance4,Fridge-Freezer,2014-11,3.9035,3.5981,4.4516,14.8377,14.8377,14.8377
Appliance4,Fridge-Freezer,2014-12,4.0265,3.6397,4.6028,15.3425,15.3425,15.3425
Appliance4,Fridge-Freezer,2015-01,3.9119,3.6336,4.5085,15.0277,15.0277,15.0277
Appliance4,Fridge-Freezer,2015-02,4.6112,4.2381,5.2914,17.6295,17.6295,17.6295
Appliance4,Fridge-Freezer,2015-03,5.7038,5.2752,6.608,22.0245,22.0245,22.0245
Appliance4,Fridge-Freezer,2015-04,5.5845,5.0872,6.3903,21.301,21.301,21.301
Appliance4,Fridge-Freezer,2015-05,3.8644,3.522,4.4179,14.7239,14.7239,14.7239
Appliance4,Fridge-Freezer,2015-06,1.057,1.0069,1.251,4.1717,4.1717,4.1717
Appliance5,Washing Machine,2013-11,3.6043,2.9371,3.6043,12.0148,12.0148,12.0148
Appliance5,Washing Machine,2013-12,9.0287,6.9007,9.032399999999999,30.1077,30.1077,30.1077
Appliance5,Washing Machine,2014-01,7.6831,6.3859,7.6831,25.6102,25.6102,25.6102
Appliance5,Washing Machine,2014-02,1.1266,0.776,1.1275,3.7585,3.7585,3.7585
Appliance5,Washing Machine,2014-03,0.2203,0.2203,0.2203,0.7345,0.7345,0.7345
Appliance5,Washing Machine,2014-04,10.6344,9.895,10.7262,35.7556,35.7556,35.7556
Appliance5,Washing Machine,2014-05,7.5156,6.9707,7.7039,25.6794,25.6794,25.6794
Appliance5,Washing Machine,2014-06,7.527,6.9191,7.5941,25.3142,25.3142,25.3142
Appliance5,Washing Machine,2014-07,6.8912,6.4393,6.936,23.1212,23.1212,23.1212
Appliance5,Washing Machine,2014-08,5.7844,5.3159,5.833,19.4436,19.4436,19.4436
Appliance5,Washing Machine,2014-09,7.3836,7.0598,7.4624,24.8749,24.8749,24.8749
Appliance5,Washing Machine,2014-10,7.3797,5.7148,7.3797,24.5996,24.5996,24.5996
Appliance5,Washing Machine,2014-11,6.8489,5.9517,6.8489,22.8305,22.8305,22.8305
Appliance5,Washing Machine,2014-12,8.2494,6.729,8.2494,27.4979,27.4979,27.4979
Appliance5,Washing Machine,2015-01,7.1654,5.8732,7.1654,23.8849,23.8849,23.8849
Appliance5,Washing Machine,2015-02,0.8833,0.6894,0.8833,2.9447,2.9447,2.9447
Appliance5,Washing Machine,2015-03,8.4103,7.142,8.4171,28.057299999999998,28.057299999999998,28.057299999999998
Appliance5,Washing Machine,2015-04,6.9354,5.7755,6.9385,23.1285,23.1285,23.1285
Appliance5,Washing Machine,2015-05,4.9286,3.9053,4.9303,16.4336,16.4336,16.4336
Appliance5,Washing Machine,2015-06,0.7916,0.6519,0.7916,2.638,2.638,2.638
Appliance6,Dishwasher,2013-11,3.4675,2.7088,3.4696,11.5666,11.5666,11.5666
Appliance6,Dishwasher,2013-12,10.8886,8.692,10.9704,36.5681,36.5681,36.5681
Appliance6,Dishwasher,2014-01,7.9975,6.5881,8.000499999999999,26.671499999999998,26.671499999999998,26.671499999999998
Appliance6,Dishwasher,2014-02,325.7913,301.6809,381.5122,1271.7069000000001,1271.7069000000001,1271.7069000000001
Appliance6,Dishwasher,2014-03,0.2895,0.2895,0.2895,0.9652000000000001,0.9652000000000001,0.9652000000000001
Appliance6,Dishwasher,2014-04,8.4215,7.8824000000000005,8.5359,28.4543,28.4543,28.4543
Appliance6,Dishwasher,2014-05,9.4309,8.4262,9.6572,32.1933,32.1933,32.1933
Appliance6,Dishwasher,2014-06,9.257,8.7299,9.8021,32.6784,32.6784,32.6784
Appliance6,Dishwasher,2014-07,7.6252,6.3828,7.8088,26.0291,26.0291,26.0291
Appliance6,Dishwasher,2014-08,7.4818,6.6284,7.6424,25.4752,25.4752,25.4752
Appliance6,Dishwasher,2014-09,8.3153,7.5009,8.3594,27.8661,27.8661,27.8661
Appliance6,Dishwasher,2014-10,7.6647,5.7901,7.6647,25.5519,25.5519,25.5519
Appliance6,Dishwasher,2014-11,8.4528,6.8626,8.4528,28.1788,28.1788,28.1788
Appliance6,Dishwasher,2014-12,9.829699999999999,7.8754,9.9586,33.1983,33.1983,33.1983
Appliance6,Dishwasher,2015-01,8.1253,6.412,8.125399999999999,27.0854,27.0854,27.0854
Appliance6,Dishwasher,2015-02,1.0712000000000002,1.1576,1.4974,4.991099999999999,4.991099999999999,4.991099999999999
Appliance6,Dishwasher,2015-03,5.2201,5.2373,7.3046999999999995,24.3511,24.3511,24.3511
Appliance6,Dishwasher,2015-04,4.0338,4.4605,5.6418,18.8067,18.8067,18.8067
Appliance6,Dishwasher,2015-05,2.9224,3.002,3.9922,13.307400000000001,13.307400000000001,13.307400000000001
Appliance6,Dishwasher,2015-06,0.837,0.7545999999999999,0.8734999999999999,2.9132,2.9132,2.9132
Appliance7,Television Site,2013-11,49.5264,44.4755,56.2847,187.6158,187.6158,187.6158
Appliance7,Television Site,2014-05,55.6706,49.8444,62.996,209.9866,209.9866,209.9866
Appliance7,Television Site,2014-10,10.398800000000001,9.3352,11.8795,39.5985,39.5985,39.5985
Appliance7,Television Site,2014-11,31.6274,28.2027,35.760600000000004,119.2022,119.2022,119.2022
Appliance7,Television Site,2015-02,37.1469,33.1105,42.1413,140.4708,140.4708,140.4708
Appliance8,Microwave,2013-11,0.3852,0.3501,0.4266,1.4217,1.4217,1.4217
Appliance8,Microwave,2013-12,0.9758,0.7443,1.0202,3.3998,3.3998,3.3998
Appliance8,Microwave,2014-01,1.1045,0.9738,1.15,3.8326000000000002,3.8326000000000002,3.8326000000000002
Appliance8,Microwave,2014-02,0.1699,0.1154,0.1837,0.6125,0.6125,0.6125
Appliance8,Microwave,2014-04,0.8694999999999999,0.9264,0.9543,3.1824,3.1824,3.1824
Appliance8,Microwave,2014-05,0.6967,0.7123,0.7678,2.5599,2.5599,2.5599
Appliance8,Microwave,2014-06,0.2273,0.2904,0.2904,0.9686,0.9686,0.9686
Appliance8,Microwave,2014-07,0.3341,0.2877,0.359,1.1972,1.1972,1.1972
Appliance8,Microwave,2014-08,0.2802,0.2277,0.3066,1.023,1.023,1.023
Appliance8,Microwave,2014-09,0.5457,0.5298,0.6292,2.0973,2.0973,2.0973
Appliance8,Microwave,2014-10,0.626,0.5415,0.6845,2.2821,2.2821,2.2821
Appliance8,Microwave,2014-11,0.6023999999999999,0.479,0.6273,2.0903,2.0903,2.0903
Appliance8,Microwave,2014-12,0.8335,0.679,0.8393,2.7977,2.7977,2.7977
Appliance8,Microwave,2015-01,0.9224,0.7464,0.9636,3.211,3.211,3.211
Appliance8,Microwave,2015-02,0.2489,0.2032,0.255,0.85,0.85,0.85
Appliance8,Microwave,2015-03,0.4643,0.3524,0.4804,1.601,1.601,1.601
Appliance8,Microwave,2015-04,0.46549999999999997,0.3249,0.48059999999999997,1.6018000000000001,1.6018000000000001,1.6018000000000001
Appliance8,Microwave,2015-05,0.2472,0.2575,0.2593,0.8644,0.8644,0.8644
Appliance8,Microwave,2015-06,0.0749,0.050199999999999995,0.0749,0.2498,0.2498,0.2498
Appliance9,Kenwood KMix,2014-06,0.0261,0.0228,0.0261,0.0867,0.0867,0.0867
Appliance9,Kenwood KMix,2014-07,0.0448,0.041800000000000004,0.0448,0.1497,0.1497,0.1497
Appliance9,Kenwood KMix,2014-08,0.14809999999999998,0.1661,0.1661,0.5538,0.5538,0.5538
Appliance9,Kenwood KMix,2014-09,9.4275,8.6792,9.7178,32.393,32.393,32.393
Appliance9,Kenwood KMix,2014-10,0.3993,0.41880000000000006,0.45699999999999996,1.5239,1.5239,1.5239
Appliance9,Kenwood KMix,2014-11,0.0487,0.041,0.0487,0.1633,0.1633,0.1633
Appliance9,Kenwood KMix,2014-12,0.052000000000000005,0.0411,0.052000000000000005,0.1731,0.1731,0.1731
Appliance9,Kenwood KMix,2015-01,0.0278,0.0265,0.0278,0.0928,0.0928,0.0928
Appliance9,Kenwood KMix,2015-02,0.055,0.0526,0.055,0.18330000000000002,0.18330000000000002,0.18330000000000002
Appliance9,Kenwood KMix,2015-03,0.0089,0.008,0.0089,0.029799999999999997,0.029799999999999997,0.029799999999999997
Appliance9,Kenwood KMix,2015-04,0.0167,0.0149,0.0167,0.0558,0.0558,0.0558
Appliance9,Kenwood KMix,2015-05,0.0073,0.0073,0.0073,0.0245,0.0245,0.0245
Appliance9,Kenwood KMix,2015-06,0.002,0.002,0.002,0.0068000000000000005,0.0068000000000000005,0.0068000000000000005
